"Date","Ring","leaf_pool"
"2014-08-25",5,164.314329780503
"2014-08-25",6,189.146844057637
"2014-08-26",1,126.67684850755
"2014-08-26",2,146.011028023412
"2014-08-26",3,151.519560744142
"2014-08-26",4,141.713222809369
"2014-08-26",5,154.113980023549
"2014-08-26",6,176.094213974863
"2014-08-27",1,140.838168905009
"2014-08-27",2,154.968453940169
"2014-08-27",3,164.403723904285
"2014-08-27",4,158.597362227869
"2014-08-27",5,169.129401715463
"2014-08-27",6,198.105990721721
"2014-08-30",1,129.287888984659
"2014-08-30",2,148.603529772974
"2014-08-30",3,154.871245146641
"2014-08-30",4,145.374744271958
"2014-08-30",5,155.832517210862
"2014-08-30",6,180.448191792923
"2014-09-02",1,143.458392672301
"2014-09-02",2,152.403853339257
"2014-09-02",3,162.671768781462
"2014-09-02",4,156.149166405986
"2014-09-02",5,171.366171149461
"2014-09-02",6,205.845318573426
"2014-09-05",1,136.856342096374
"2014-09-05",2,150.493628124091
"2014-09-05",3,154.264221377133
"2014-09-05",4,147.190488022707
"2014-09-05",5,160.468821113772
"2014-09-05",6,183.842287110319
"2014-09-06",1,139.716696532789
"2014-09-06",2,149.453992276898
"2014-09-06",3,156.188840662462
"2014-09-06",4,148.129910922765
"2014-09-06",5,165.243602690495
"2014-09-06",6,194.394660656331
"2014-09-07",1,139.203915905533
"2014-09-07",2,151.279694252456
"2014-09-07",3,156.262510300177
"2014-09-07",4,147.848084052747
"2014-09-07",5,166.122951449031
"2014-09-07",6,190.179633992021
"2014-09-12",1,137.9940741131
"2014-09-12",2,153.967533272027
"2014-09-12",3,160.010453118975
"2014-09-12",4,150.017296931063
"2014-09-12",5,163.246577005222
"2014-09-12",6,191.759035084034
"2014-09-13",1,140.373696711462
"2014-09-13",2,158.100719688914
"2014-09-13",3,156.640067193472
"2014-09-13",4,147.549176766365
"2014-09-13",5,171.127842981259
"2014-09-13",6,194.503244481407
"2014-09-16",1,148.113479304114
"2014-09-16",2,159.300949691364
"2014-09-16",3,154.365517128993
"2014-09-16",4,146.891580736325
"2014-09-16",5,172.220865269907
"2014-09-16",6,198.501103495565
"2014-09-25",1,127.962803092395
"2014-09-25",2,141.466546133833
"2014-09-25",3,148.223311084428
"2014-09-25",4,138.89794587765
"2014-09-25",5,157.14044497165
"2014-09-25",6,174.000644055713
"2014-10-15",1,130.780602722604
"2014-10-15",2,144.399998138077
"2014-10-15",3,140.955229002936
"2014-10-15",4,144.444645411181
"2014-10-15",5,155.510545797293
"2014-10-15",6,150.461735379946
"2014-10-20",1,128.724438644423
"2014-10-20",2,141.475876674888
"2014-10-20",3,139.627505889206
"2014-10-20",4,143.725617862121
"2014-10-20",5,152.734944315382
"2014-10-20",6,142.240586898454
"2014-10-21",1,131.183268187914
"2014-10-21",2,144.399998138077
"2014-10-21",3,140.296075684063
"2014-10-21",4,146.770388841474
"2014-10-21",5,155.630110168821
"2014-10-21",6,147.444510809373
"2014-11-10",1,129.132002544316
"2014-11-10",2,138.821115971105
"2014-11-10",3,134.566327580608
"2014-11-10",4,132.13154402026
"2014-11-10",5,160.944790709163
"2014-11-10",6,122.767092241767
"2014-11-11",1,132.305295933837
"2014-11-11",2,139.894745074754
"2014-11-11",3,133.671291445332
"2014-11-11",4,134.900713089942
"2014-11-11",5,167.00359945974
"2014-11-11",6,124.58787271995
"2014-11-12",1,127.326205753594
"2014-11-12",2,137.738758175555
"2014-11-12",3,130.703540049414
"2014-11-12",4,130.114268539035
"2014-11-12",5,163.500027443102
"2014-11-12",6,121.866387005219
"2014-11-15",1,130.394307097054
"2014-11-15",2,138.05299108394
"2014-11-15",3,133.878562971396
"2014-11-15",4,131.067889675614
"2014-11-15",5,163.3507524449
"2014-11-15",6,123.377247402009
"2014-11-25",1,120.944554959197
"2014-11-25",2,125.413845213332
"2014-11-25",3,123.524408101194
"2014-11-25",4,127.033338713163
"2014-11-25",5,161.296025999052
"2014-11-25",6,117.246640791956
"2014-11-26",1,123.451632056995
"2014-11-26",2,129.324299184349
"2014-11-26",3,125.371008969765
"2014-11-26",4,126.776594561007
"2014-11-26",5,160.532089243544
"2014-11-26",6,112.917444654999
"2014-11-27",1,122.294519550319
"2014-11-27",2,127.561103420631
"2014-11-27",3,125.097787412681
"2014-11-27",4,125.208621346055
"2014-11-27",5,160.057921602195
"2014-11-27",6,115.106255229836
"2014-12-04",1,128.284595126295
"2014-12-04",2,137.034044212473
"2014-12-04",3,131.639609577221
"2014-12-04",4,149.94715742967
"2014-12-04",5,163.540707401426
"2014-12-04",6,114.306932607961
"2014-12-11",1,136.262559803964
"2014-12-11",2,145.425330333987
"2014-12-11",3,138.549157290798
"2014-12-11",4,161.790081397652
"2014-12-11",5,163.33289324285
"2014-12-11",6,130.081145661071
"2014-12-17",1,135.867699909906
"2014-12-17",2,138.664452497962
"2014-12-17",3,131.762152715388
"2014-12-17",4,144.295930300033
"2014-12-17",5,160.459636615576
"2014-12-17",6,128.581832297457
"2014-12-23",1,125.987228469959
"2014-12-23",2,140.330304441832
"2014-12-23",3,130.970335514924
"2014-12-23",4,143.48996669933
"2014-12-23",5,164.326787044737
"2014-12-23",6,140.19926638438
"2014-12-24",1,131.129381181212
"2014-12-24",2,139.692318590988
"2014-12-24",3,134.919995122002
"2014-12-24",4,153.77785501419
"2014-12-24",5,158.779052550567
"2014-12-24",6,143.197893111607
"2014-12-27",1,134.808757466751
"2014-12-27",2,143.502511866861
"2014-12-27",3,136.946670099382
"2014-12-27",4,155.01050522703
"2014-12-27",5,159.971725112832
"2014-12-27",6,148.396111300424
"2014-12-28",1,137.868921645699
"2014-12-28",2,144.158219546894
"2014-12-28",3,138.822522752863
"2014-12-28",4,158.329178876985
"2014-12-28",5,167.416893228786
"2014-12-28",6,156.6019341408
"2015-01-05",1,132.240316535753
"2015-01-05",2,144.099231075081
"2015-01-05",3,130.190530908004
"2015-01-05",4,141.0331673034
"2015-01-05",5,170.432376205045
"2015-01-05",6,143.394767962656
"2015-01-10",1,138.454306107432
"2015-01-10",2,154.158105971556
"2015-01-10",3,137.679032903147
"2015-01-10",4,159.635370410516
"2015-01-10",5,174.117199363878
"2015-01-10",6,150.431470019873
"2015-01-11",1,137.847614817889
"2015-01-11",2,152.790530851463
"2015-01-11",3,141.649636605861
"2015-01-11",4,150.987063847261
"2015-01-11",5,209.699936129989
"2015-01-11",6,156.556161941257
"2015-01-12",1,144.631526510047
"2015-01-12",2,152.736547623038
"2015-01-12",3,140.54616716829
"2015-01-12",4,155.306308895879
"2015-01-12",5,197.677735318845
"2015-01-12",6,162.028222756263
"2015-01-13",1,149.953863731943
"2015-01-13",2,156.659328888569
"2015-01-13",3,145.808867562861
"2015-01-13",4,155.50263821627
"2015-01-13",5,177.764802086764
"2015-01-13",6,172.788268946015
"2015-01-19",1,138.831190090329
"2015-01-19",2,146.087613322059
"2015-01-19",3,142.045753839861
"2015-01-19",4,139.717760856775
"2015-01-19",5,178.909330492159
"2015-01-19",6,156.522693679391
"2015-01-27",1,149.56778745678
"2015-01-27",2,153.483315616247
"2015-01-27",3,151.920390601718
"2015-01-27",4,154.187231769646
"2015-01-27",5,179.45833192239
"2015-01-27",6,167.450081178471
"2015-01-28",1,155.965622873775
"2015-01-28",2,159.700384089829
"2015-01-28",3,154.315956731147
"2015-01-28",4,157.348133827953
"2015-01-28",5,178.313803516994
"2015-01-28",6,167.190702149013
"2015-02-05",1,165.024746007341
"2015-02-05",2,159.188794028048
"2015-02-05",3,139.97885112279
"2015-02-05",4,154.819907875284
"2015-02-05",5,183.670689399433
"2015-02-05",6,176.650498199887
"2015-02-06",1,166.136467863294
"2015-02-06",2,161.372716981535
"2015-02-06",3,143.188751979646
"2015-02-06",4,151.831709830006
"2015-02-06",5,181.48989034095
"2015-02-06",6,176.331556686522
"2015-02-07",1,164.026080611316
"2015-02-07",2,157.45262096879
"2015-02-07",3,140.208129755422
"2015-02-07",4,153.628534798409
"2015-02-07",5,178.294545633521
"2015-02-07",6,175.340251982819
"2015-02-09",1,156.724517574339
"2015-02-09",2,155.963167239006
"2015-02-09",3,137.320917344494
"2015-02-09",4,151.636402768223
"2015-02-09",5,179.072047906545
"2015-02-09",6,174.874769774123
"2015-02-21",1,167.577937727368
"2015-02-21",2,160.888416075532
"2015-02-21",3,144.836161414117
"2015-02-21",4,155.239818058117
"2015-02-21",5,190.819917617242
"2015-02-21",6,179.684752597309
"2015-02-23",1,178.7893700035
"2015-02-23",2,155.807825438967
"2015-02-23",3,140.845014846068
"2015-02-23",4,159.761176538391
"2015-02-23",5,190.990588847905
"2015-02-23",6,186.675605768641
"2015-02-25",1,175.039664082575
"2015-02-25",2,157.196763886373
"2015-02-25",3,143.146292973603
"2015-02-25",4,159.419389180271
"2015-02-25",5,192.820563710024
"2015-02-25",6,178.76240822082
"2015-03-13",1,159.068591381956
"2015-03-13",2,152.188957011041
"2015-03-13",3,143.57006948526
"2015-03-13",4,147.566490682946
"2015-03-13",5,176.142337373287
"2015-03-13",6,171.918097452346
"2015-03-15",1,166.464959300003
"2015-03-15",2,158.334101869083
"2015-03-15",3,151.313791435182
"2015-03-15",4,156.200700244182
"2015-03-15",5,184.002820588489
"2015-03-15",6,181.669100653071
"2015-03-17",1,158.861119631099
"2015-03-17",2,154.826731454823
"2015-03-17",3,144.311489671955
"2015-03-17",4,147.953721899632
"2015-03-17",5,177.10681384141
"2015-03-17",6,173.411414259749
"2015-03-21",1,154.607948738533
"2015-03-21",2,148.130842482145
"2015-03-21",3,139.011708337434
"2015-03-21",4,143.90349268727
"2015-03-21",5,174.493082612797
"2015-03-21",6,173.953630481485
"2015-03-22",1,157.471058900358
"2015-03-22",2,149.754088293704
"2015-03-22",3,144.146729630467
"2015-03-22",4,145.82918306214
"2015-03-22",5,175.496138139645
"2015-03-22",6,178.495802437338
"2015-03-30",1,158.290572316243
"2015-03-30",2,154.382271292135
"2015-03-30",3,149.959097760728
"2015-03-30",4,151.417871432686
"2015-03-30",5,185.468824820036
"2015-03-30",6,184.540179991115
"2015-03-31",1,169.525167625142
"2015-03-31",2,152.488484511983
"2015-03-31",3,153.629585351648
"2015-03-31",4,155.918126113087
"2015-03-31",5,189.307441163165
"2015-03-31",6,178.629134295142
"2015-04-17",1,190.5126241625
"2015-04-17",2,163.945879187745
"2015-04-17",3,160.851413657304
"2015-04-17",4,167.874058847106
"2015-04-17",5,171.706786650954
"2015-04-17",6,188.689701653439
"2015-04-26",1,189.993327531128
"2015-04-26",2,163.64861580795
"2015-04-26",3,165.090092602729
"2015-04-26",4,173.99599396826
"2015-04-26",5,167.948216651108
"2015-04-26",6,193.937708526227
"2015-04-30",1,190.016407381411
"2015-04-30",2,160.952744467048
"2015-04-30",3,162.78711013121
"2015-04-30",4,171.89897751792
"2015-04-30",5,174.03258584146
"2015-04-30",6,191.983468204717
"2015-05-01",1,180.048626469617
"2015-05-01",2,157.058125417502
"2015-05-01",3,156.242299806618
"2015-05-01",4,170.738001591399
"2015-05-01",5,168.84684633378
"2015-05-01",6,189.571768274138
"2015-05-02",1,185.621429806378
"2015-05-02",2,156.689818240392
"2015-05-02",3,159.730659577815
"2015-05-02",4,172.900084214317
"2015-05-02",5,173.172832125853
"2015-05-02",6,190.189937083728
"2015-05-03",1,180.212854465789
"2015-05-03",2,154.77860261863
"2015-05-03",3,156.242299806618
"2015-05-03",4,168.331991698202
"2015-05-03",5,167.836814408759
"2015-05-03",6,182.691280654358
"2015-05-18",1,177.410029997791
"2015-05-18",2,157.078033913562
"2015-05-18",3,158.710838551809
"2015-05-18",4,167.045829727645
"2015-05-18",5,174.621179791922
"2015-05-18",6,189.482178591589
"2015-05-19",1,171.235057341733
"2015-05-19",2,151.274707312066
"2015-05-19",3,153.325802292995
"2015-05-19",4,163.819337198059
"2015-05-19",5,167.036411751195
"2015-05-19",6,184.026166924342
"2015-06-10",1,161.471071602345
"2015-06-10",2,149.802645278592
"2015-06-10",3,148.421006629881
"2015-06-10",4,163.877761141383
"2015-06-10",5,163.111066515947
"2015-06-10",6,178.421639127618
"2015-06-11",1,165.418281105524
"2015-06-11",2,152.211638993031
"2015-06-11",3,148.100205343396
"2015-06-11",4,164.761228605772
"2015-06-11",5,165.898261010486
"2015-06-11",6,180.461093695746
"2015-06-12",1,170.0007934575
"2015-06-12",2,154.088525662112
"2015-06-12",3,151.390709967625
"2015-06-12",4,169.702102202913
"2015-06-12",5,173.61165972793
"2015-06-12",6,186.211830396435
"2015-06-30",1,161.304434789546
"2015-06-30",2,155.123715732172
"2015-06-30",3,145.588789557774
"2015-06-30",4,165.481090984164
"2015-06-30",5,162.286945884672
"2015-06-30",6,181.528962611247
"2015-07-10",1,155.127272178556
"2015-07-10",2,154.480704228133
"2015-07-10",3,141.388960611837
"2015-07-10",4,160.435616053183
"2015-07-10",5,159.311070573618
"2015-07-10",6,179.35789581656
"2015-07-16",1,158.434191174488
"2015-07-16",2,158.150750198465
"2015-07-16",3,148.521524773313
"2015-07-16",4,164.256278259012
"2015-07-16",5,164.021058697417
"2015-07-16",6,179.263776130749
"2015-07-17",1,154.59101504408
"2015-07-17",2,151.657591943262
"2015-07-17",3,142.227566546664
"2015-07-17",4,159.662897854252
"2015-07-17",5,162.886338805259
"2015-07-17",6,175.610221054245
"2015-07-21",1,154.253371663114
"2015-07-21",2,151.224714726248
"2015-07-21",3,143.189756513992
"2015-07-21",4,162.163499803572
"2015-07-21",5,163.561767312496
"2015-07-21",6,180.042402622463
"2015-07-22",1,148.38433524691
"2015-07-22",2,147.008867047508
"2015-07-22",3,140.259049457544
"2015-07-22",4,155.048053055076
"2015-07-22",5,156.303162288056
"2015-07-22",6,171.913884302372
"2015-08-23",1,126.42969676844
"2015-08-23",2,133.188313726564
"2015-08-23",3,122.819898507493
"2015-08-23",4,136.610033121997
"2015-08-23",5,143.504090002395
"2015-08-23",6,163.658677920915
"2015-08-25",1,134.486351617679
"2015-08-25",2,139.591245727587
"2015-08-25",3,131.733216157548
"2015-08-25",4,144.28926408772
"2015-08-25",5,147.59744512279
"2015-08-25",6,166.487160466156
"2015-08-27",1,132.911081058228
"2015-08-27",2,133.508918333196
"2015-08-27",3,126.863667259906
"2015-08-27",4,143.211847913712
"2015-08-27",5,149.13135764114
"2015-08-27",6,166.662894588789
"2015-09-03",1,124.950611812102
"2015-09-03",2,125.883613179835
"2015-09-03",3,119.46127439697
"2015-09-03",4,137.795402228749
"2015-09-03",5,142.460696506167
"2015-09-03",6,157.789226996619
"2015-09-04",1,125.250449667672
"2015-09-04",2,134.663700744972
"2015-09-04",3,121.261578490896
"2015-09-04",4,137.681014678789
"2015-09-04",5,146.82321918338
"2015-09-04",6,165.674594178651
"2015-09-10",1,125.005127785842
"2015-09-10",2,131.665622064193
"2015-09-10",3,122.675515952792
"2015-09-10",4,144.3882846537
"2015-09-10",5,147.659867368051
"2015-09-10",6,164.782065598338
"2015-10-07",1,91.8945205332565
"2015-10-07",2,111.146081685738
"2015-10-07",3,101.480159210885
"2015-10-07",4,113.672569571446
"2015-10-07",5,118.546407314793
"2015-10-07",6,118.988857338957
"2015-10-08",1,90.9968407518713
"2015-10-08",2,109.058667991038
"2015-10-08",3,99.5012603430405
"2015-10-08",4,114.583916179126
"2015-10-08",5,118.721144070152
"2015-10-08",6,117.850591525017
"2015-10-18",1,88.9225903832337
"2015-10-18",2,107.562688176502
"2015-10-18",3,113.933711523788
"2015-10-18",4,107.846095192007
"2015-10-18",5,118.504803325421
"2015-10-18",6,109.810587219508
"2015-10-21",1,89.0968971369007
"2015-10-21",2,108.632487695036
"2015-10-21",3,112.256813286378
"2015-10-21",4,114.174322198146
"2015-10-21",5,122.623598273187
"2015-10-21",6,112.952842142499
"2015-10-23",1,85.9506602332108
"2015-10-23",2,110.250233308429
"2015-10-23",3,91.2836642412271
"2015-10-23",4,107.999692934874
"2015-10-23",5,121.250666623932
"2015-10-23",6,117.409713921026
"2015-10-27",1,89.5326640210683
"2015-10-27",2,112.955173554478
"2015-10-27",3,92.5234563030093
"2015-10-27",4,113.283455289515
"2015-10-27",5,122.64856066681
"2015-10-27",6,114.940799338676
"2015-10-31",1,92.827061665375
"2015-10-31",2,114.590314281994
"2015-10-31",3,92.0625079723467
"2015-10-31",4,120.379671009992
"2015-10-31",5,129.604747689704
"2015-10-31",6,115.1011184674
"2015-11-03",1,95.1256405565264
"2015-11-03",2,121.897369281273
"2015-11-03",3,95.6472331337915
"2015-11-03",4,127.542763432897
"2015-11-03",5,143.506924157209
"2015-11-03",6,118.843675822382
"2015-11-04",1,98.1318117677758
"2015-11-04",2,124.561143653485
"2015-11-04",3,97.0240610172614
"2015-11-04",4,131.355128178875
"2015-11-04",5,141.031827354
"2015-11-04",6,121.410849953306
"2015-11-05",1,100.468084101867
"2015-11-05",2,125.375546009321
"2015-11-05",3,96.8471501718994
"2015-11-05",4,134.996037367494
"2015-11-05",5,152.117015003782
"2015-11-05",6,121.999651359481
"2015-11-08",1,104.085538038523
"2015-11-08",2,126.944967215879
"2015-11-08",3,97.1702047590823
"2015-11-08",4,141.118009327305
"2015-11-08",5,137.347584899387
"2015-11-08",6,127.283162644226
"2015-11-11",1,106.698143659442
"2015-11-11",2,131.780481203653
"2015-11-11",3,99.6161894906099
"2015-11-11",4,145.898593691309
"2015-11-11",5,143.90456266002
"2015-11-11",6,128.602077794058
"2015-11-14",1,111.462799423233
"2015-11-14",2,135.41135837342
"2015-11-14",3,102.569831430568
"2015-11-14",4,167.118740319714
"2015-11-14",5,159.031055909796
"2015-11-14",6,132.62162872688
"2015-11-15",1,115.758525973012
"2015-11-15",2,137.218313600431
"2015-11-15",3,105.915753940676
"2015-11-15",4,159.221699060189
"2015-11-15",5,155.663301243134
"2015-11-15",6,135.432174105689
"2015-11-21",1,110.893385377648
"2015-11-21",2,135.309558078941
"2015-11-21",3,101.177619995327
"2015-11-21",4,155.005909473367
"2015-11-21",5,155.022210595746
"2015-11-21",6,134.552897339134
"2015-11-22",1,113.480869790673
"2015-11-22",2,138.210866471605
"2015-11-22",3,102.731358724159
"2015-11-22",4,154.94539574724
"2015-11-22",5,159.745182200558
"2015-11-22",6,139.428172982264
"2015-11-28",1,115.390081590575
"2015-11-28",2,140.085688561602
"2015-11-28",3,106.223424976088
"2015-11-28",4,168.429871052458
"2015-11-28",5,176.71379667764
"2015-11-28",6,133.85418633714
"2015-11-29",1,117.517010525554
"2015-11-29",2,139.763320962417
"2015-11-29",3,105.561932249952
"2015-11-29",4,170.981533170798
"2015-11-29",5,175.593916812582
"2015-11-29",6,138.258420855329
"2015-12-03",1,118.974933591794
"2015-12-03",2,143.946613092229
"2015-12-03",3,110.067466169672
"2015-12-03",4,170.252836313417
"2015-12-03",5,175.926639776056
"2015-12-03",6,140.29606156536
"2015-12-08",1,120.006345139356
"2015-12-08",2,141.421379168777
"2015-12-08",3,108.815513947837
"2015-12-08",4,163.436761279217
"2015-12-08",5,176.100863772234
"2015-12-08",6,140.14221973021
"2015-12-16",1,124.526828562654
"2015-12-16",2,144.04596655807
"2015-12-16",3,118.823679625959
"2015-12-16",4,167.61980441245
"2015-12-16",5,188.73210349507
"2015-12-16",6,149.388114022745
"2015-12-21",1,121.182798935793
"2015-12-21",2,140.328491044529
"2015-12-21",3,118.480883184266
"2015-12-21",4,164.201830925913
"2015-12-21",5,185.398089750045
"2015-12-21",6,144.719014325932
"2015-12-23",1,132.157662434068
"2015-12-23",2,148.442357421521
"2015-12-23",3,122.616796774258
"2015-12-23",4,173.024971786509
"2015-12-23",5,187.148248984369
"2015-12-23",6,155.764858089727
"2015-12-27",1,137.451704518037
"2015-12-27",2,149.146111137893
"2015-12-27",3,126.193803122358
"2015-12-27",4,197.65624002234
"2015-12-27",5,169.2427737409
"2015-12-27",6,159.480138408608
"2015-12-28",1,140.400896911847
"2015-12-28",2,151.05038589984
"2015-12-28",3,124.822617355586
"2015-12-28",4,202.634160710582
"2015-12-28",5,178.025247002735
"2015-12-28",6,162.41851745998
"2016-01-03",1,128.658751818437
"2016-01-03",2,148.984595790262
"2016-01-03",3,129.809629732716
"2016-01-03",4,174.646399827767
"2016-01-03",5,178.633089369512
"2016-01-03",6,157.958365893117
"2016-01-04",1,131.205681059577
"2016-01-04",2,150.100343020905
"2016-01-04",3,132.664256374762
"2016-01-04",4,177.740259136298
"2016-01-04",5,202.457536291614
"2016-01-04",6,158.644485764061
"2016-01-06",1,139.343430586146
"2016-01-06",2,153.585031835449
"2016-01-06",3,137.325608739621
"2016-01-06",4,182.939117657911
"2016-01-06",5,212.107945171452
"2016-01-06",6,164.450115441278
"2016-01-09",1,142.332966433216
"2016-01-09",2,151.240345626127
"2016-01-09",3,135.020226717311
"2016-01-09",4,195.46141530225
"2016-01-09",5,184.115573260382
"2016-01-09",6,162.557630962081
"2016-01-12",1,141.230332432478
"2016-01-12",2,150.076087646326
"2016-01-12",3,126.926095479106
"2016-01-12",4,180.922234690958
"2016-01-12",5,181.324068768698
"2016-01-12",6,158.825440455298
"2016-01-15",1,134.614528428054
"2016-01-15",2,146.332674836271
"2016-01-15",3,134.398713068663
"2016-01-15",4,175.831073803502
"2016-01-15",5,206.393480297894
"2016-01-15",6,156.744461506062
"2016-01-16",1,147.566595422631
"2016-01-16",2,152.35609285677
"2016-01-16",3,141.58225454257
"2016-01-16",4,188.402324917912
"2016-01-16",5,190.402257891238
"2016-01-16",6,168.710090464171
"2016-01-22",1,145.563218153686
"2016-01-22",2,153.415244213395
"2016-01-22",3,141.603935251244
"2016-01-22",4,192.083625867303
"2016-01-22",5,177.287599669919
"2016-01-22",6,167.533884971124
"2016-01-24",1,145.749578829867
"2016-01-24",2,151.693112618272
"2016-01-24",3,142.608474753128
"2016-01-24",4,212.751780931572
"2016-01-24",5,173.220199773449
"2016-01-24",6,163.070335920588
"2016-01-25",1,144.181043138677
"2016-01-25",2,150.617791011928
"2016-01-25",3,141.098052048856
"2016-01-25",4,202.168040702072
"2016-01-25",5,172.106691056544
"2016-01-25",6,164.450115441278
"2016-01-27",1,145.019666181491
"2016-01-27",2,152.542050728544
"2016-01-27",3,144.039401525597
"2016-01-27",4,189.900301102106
"2016-01-27",5,173.444448056714
"2016-01-27",6,164.578291680905
"2016-02-01",1,135.055858919148
"2016-02-01",2,146.231484800259
"2016-02-01",3,139.337359617992
"2016-02-01",4,160.202751570009
"2016-02-01",5,167.858213482987
"2016-02-01",6,158.802423950439
"2016-02-04",1,133.609768446394
"2016-02-04",2,145.046528681192
"2016-02-04",3,136.797958511326
"2016-02-04",4,171.367345207312
"2016-02-04",5,167.027194828542
"2016-02-04",6,159.246026792146
"2016-02-05",1,131.714116168638
"2016-02-05",2,142.716114980361
"2016-02-05",3,133.066020973352
"2016-02-05",4,160.897523170602
"2016-02-05",5,167.057413688703
"2016-02-05",6,158.314460824561
"2016-02-06",1,131.848984710139
"2016-02-06",2,143.182197720528
"2016-02-06",3,136.847062952615
"2016-02-06",4,156.188515655473
"2016-02-06",5,166.883655242774
"2016-02-06",6,157.61948303922
"2016-02-26",1,120.182855870354
"2016-02-26",2,135.503682068977
"2016-02-26",3,124.837519597331
"2016-02-26",4,153.023445030551
"2016-02-26",5,172.866989554783
"2016-02-26",6,155.187060790526
"2016-03-15",1,137.899796071281
"2016-03-15",2,150.309419762026
"2016-03-15",3,140.968030174856
"2016-03-15",4,186.46378926494
"2016-03-15",5,189.747328361977
"2016-03-15",6,171.436304560851
"2016-03-25",1,136.918964852673
"2016-03-25",2,192.348713063925
"2016-03-25",3,138.669183308783
"2016-03-25",4,196.181935444696
"2016-03-25",5,188.114932899847
"2016-03-25",6,164.622948551132
"2016-03-28",1,132.911085562846
"2016-03-28",2,192.110288876675
"2016-03-28",3,137.283785528567
"2016-03-28",4,164.896941589907
"2016-03-28",5,187.543180174533
"2016-03-28",6,160.743811552898
"2016-03-29",1,136.462371009528
"2016-03-29",2,188.951168395612
"2016-03-29",3,136.507353805589
"2016-03-29",4,156.183774332566
"2016-03-29",5,184.916432146639
"2016-03-29",6,163.048085239883
"2016-04-04",1,161.258126670065
"2016-04-04",2,211.268906626855
"2016-04-04",3,155.981763427069
"2016-04-04",4,189.593047457294
"2016-04-04",5,207.118802586182
"2016-04-04",6,192.446507169664
"2016-04-08",1,158.890821278843
"2016-04-08",2,208.12914667174
"2016-04-08",3,149.408680101343
"2016-04-08",4,201.744700501755
"2016-04-08",5,199.05424322967
"2016-04-08",6,184.948958742736
"2016-04-12",1,161.034979030729
"2016-04-12",2,215.184371982646
"2016-04-12",3,149.491883687745
"2016-04-12",4,179.67461451505
"2016-04-12",5,214.476910212942
"2016-04-12",6,188.164888319569
"2016-04-14",1,162.441779365676
"2016-04-14",2,207.418083387787
"2016-04-14",3,154.841874293367
"2016-04-14",4,172.534600948804
"2016-04-14",5,208.421609672217
"2016-04-14",6,192.427645412615
"2016-04-23",1,155.087609338848
"2016-04-23",2,203.271753329414
"2016-04-23",3,150.540248876405
"2016-04-23",4,198.819496705893
"2016-04-23",5,197.375273534287
"2016-04-23",6,192.993498124081
"2016-05-08",1,183.955498316917
"2016-05-08",2,221.809073622027
"2016-05-08",3,162.287560048021
"2016-05-08",4,213.235164917775
"2016-05-08",5,212.569631355806
"2016-05-08",6,221.451868520987
"2016-05-15",1,188.222947241683
"2016-05-15",2,219.670668728536
"2016-05-15",3,169.883608647217
"2016-05-15",4,195.065573827546
"2016-05-15",5,230.635737806061
"2016-05-15",6,226.461497869135
"2016-06-01",1,184.607839798708
"2016-06-01",2,230.353540168279
"2016-06-01",3,169.847949219365
"2016-06-01",4,176.105664971
"2016-06-01",5,229.33307784175
"2016-06-01",6,224.909609899619
"2016-06-03",1,179.705747136408
"2016-06-03",2,225.533867083217
"2016-06-03",3,166.924046012586
"2016-06-03",4,171.537252052724
"2016-06-03",5,224.654923171451
"2016-06-03",6,221.938254286129
"2016-07-08",1,185.082364956017
"2016-07-08",2,224.966232035574
"2016-07-08",3,170.667344475813
"2016-07-08",4,176.115566767606
"2016-07-08",5,201.137719345421
"2016-07-08",6,223.028564089196
"2016-07-16",1,191.181517278289
"2016-07-16",2,235.066627368594
"2016-07-16",3,176.68104662282
"2016-07-16",4,185.664744678994
"2016-07-16",5,201.721482614835
"2016-07-16",6,231.765012161204
"2016-07-17",1,188.860700126248
"2016-07-17",2,231.474436559779
"2016-07-17",3,172.475261260515
"2016-07-17",4,182.141311231079
"2016-07-17",5,205.693157715669
"2016-07-17",6,228.254930996658
"2016-07-21",1,188.064671054775
"2016-07-21",2,227.258894992964
"2016-07-21",3,168.298021952705
"2016-07-21",4,178.898405923921
"2016-07-21",5,206.881532942691
"2016-07-21",6,227.579489510736
"2016-07-24",1,188.950393542752
"2016-07-24",2,228.347117502694
"2016-07-24",3,170.258184361381
"2016-07-24",4,182.623819633182
"2016-07-24",5,200.51225869962
"2016-07-24",6,225.331708828078
"2016-08-01",1,182.51159283554
"2016-08-01",2,222.628687779856
"2016-08-01",3,168.104905123592
"2016-08-01",4,168.41424629753
"2016-08-01",5,188.934609690214
"2016-08-01",6,226.05985914594
"2016-08-02",1,187.809203555079
"2016-08-02",2,223.992250615762
"2016-08-02",3,171.566287701117
"2016-08-02",4,172.298370124744
"2016-08-02",5,202.552937397684
"2016-08-02",6,232.922987447266
"2016-08-03",1,181.40977884135
"2016-08-03",2,218.256629163141
"2016-08-03",3,166.039710476497
"2016-08-03",4,167.096824180697
"2016-08-03",5,184.640164021475
"2016-08-03",6,222.138071545182
"2016-08-05",1,181.788179607032
"2016-08-05",2,218.397314217639
"2016-08-05",3,167.940077381805
"2016-08-05",4,172.09394255489
"2016-08-05",5,193.523051639454
"2016-08-05",6,224.143531113752
"2016-08-06",1,183.357429841181
"2016-08-06",2,221.37334421664
"2016-08-06",3,174.125965573572
