"Date","Ring","leaf_p_pool"
"2014-07-15",1,0.17757272714907
"2014-07-15",2,0.222363445140323
"2014-07-15",3,0.20410906872868
"2014-07-15",4,0.195736493857967
"2014-07-15",5,0.223887396428191
"2014-07-15",6,0.221842590409971
"2014-07-20",1,0.173831548451561
"2014-07-20",2,0.215253922405298
"2014-07-20",3,0.20027338136936
"2014-07-20",4,0.194327921798947
"2014-07-20",5,0.221972061680154
"2014-07-20",6,0.228319230609848
"2014-07-24",1,0.177197622160929
"2014-07-24",2,0.209265700235861
"2014-07-24",3,0.205010876101561
"2014-07-24",4,0.199312946351578
"2014-07-24",5,0.223528271162934
"2014-07-24",6,0.228036613582944
"2014-08-10",1,0.180074760262532
"2014-08-10",2,0.207481403750657
"2014-08-10",3,0.199142992793581
"2014-08-10",4,0.193763684978877
"2014-08-10",5,0.22160349315138
"2014-08-10",6,0.234131795211492
"2014-08-16",1,0.17891237956998
"2014-08-16",2,0.21542693225023
"2014-08-16",3,0.203552833307577
"2014-08-16",4,0.198611484243963
"2014-08-16",5,0.222945587694868
"2014-08-16",6,0.23269968221488
"2014-08-17",1,0.17636770832412
"2014-08-17",2,0.215657413229607
"2014-08-17",3,0.203589684342513
"2014-08-17",4,0.195349200503222
"2014-08-17",5,0.221626049362195
"2014-08-17",6,0.229275064179501
"2014-08-18",1,0.174241913003505
"2014-08-18",2,0.215523976873125
"2014-08-18",3,0.204068747796679
"2014-08-18",4,0.194356827477194
"2014-08-18",5,0.222144842210938
"2014-08-18",6,0.231080771870882
"2014-08-25",1,0.183760868404681
"2014-08-25",2,0.218035006490547
"2014-08-25",3,0.213736002628195
"2014-08-25",4,0.209447741424745
"2014-08-25",5,0.233998130994189
"2014-08-25",6,0.253185124644693
"2014-08-26",1,0.176294405037201
"2014-08-26",2,0.213158514190046
"2014-08-26",3,0.206574618172319
"2014-08-26",4,0.196455639394314
"2014-08-26",5,0.219471931229368
"2014-08-26",6,0.235713346086013
"2014-08-27",1,0.196002517319948
"2014-08-27",2,0.226235277125221
"2014-08-27",3,0.22414027815843
"2014-08-27",4,0.219861954904802
"2014-08-27",5,0.240855219081931
"2014-08-27",6,0.265177514346765
"2014-08-30",1,0.179928153688697
"2014-08-30",2,0.216943254482972
"2014-08-30",3,0.211144146504371
"2014-08-30",4,0.201531570389522
"2014-08-30",5,0.221919280102789
"2014-08-30",6,0.241541423324404
"2014-09-02",1,0.199649046228437
"2014-09-02",2,0.222491269148689
"2014-09-02",3,0.221779012283373
"2014-09-02",4,0.216468045246862
"2014-09-02",5,0.244040576486362
"2014-09-02",6,0.275537098703366
"2014-09-05",1,0.19046106443049
"2014-09-05",2,0.219702570417194
"2014-09-05",3,0.210316558945433
"2014-09-05",4,0.204048717995497
"2014-09-05",5,0.228521786709798
"2014-09-05",6,0.246084636563156
"2014-09-06",1,0.194441779845377
"2014-09-06",2,0.218184827302264
"2014-09-06",3,0.21294049404689
"2014-09-06",4,0.205351030671999
"2014-09-06",5,0.235321497765743
"2014-09-06",6,0.260209662147671
"2014-09-07",1,0.193728150191169
"2014-09-07",2,0.220850132284579
"2014-09-07",3,0.213040931754121
"2014-09-07",4,0.204960336869048
"2014-09-07",5,0.236573768132328
"2014-09-07",6,0.25456757989829
"2014-09-12",1,0.192044430225769
"2014-09-12",2,0.224774053508542
"2014-09-12",3,0.21815070010959
"2014-09-12",4,0.207967495231152
"2014-09-12",5,0.232477556652843
"2014-09-12",6,0.256681709078386
"2014-09-13",1,0.195356117839834
"2014-09-13",2,0.230808007843504
"2014-09-13",3,0.213555675003691
"2014-09-13",4,0.204545964653797
"2014-09-13",5,0.243701176106632
"2014-09-13",6,0.260355008528803
"2014-09-16",1,0.206127465433057
"2014-09-16",2,0.232560199081878
"2014-09-16",3,0.210454660792879
"2014-09-16",4,0.203634345780247
"2014-09-16",5,0.245257736468837
"2014-09-16",6,0.26570639801592
"2014-09-25",1,0.178084050115296
"2014-09-25",2,0.206524118004636
"2014-09-25",3,0.202080666952346
"2014-09-25",4,0.192552848823833
"2014-09-25",5,0.223781884854965
"2014-09-25",6,0.232910969109684
"2014-10-15",1,0.182005542599317
"2014-10-15",2,0.21080660460265
"2014-10-15",3,0.192171706858641
"2014-10-15",4,0.200242183536471
"2014-10-15",5,0.221460764347594
"2014-10-15",6,0.201402637280166
"2014-10-20",1,0.179144007700932
"2014-10-20",2,0.206537739470732
"2014-10-20",3,0.190361551827104
"2014-10-20",4,0.199245402755593
"2014-10-20",5,0.217508062474181
"2014-10-20",6,0.190398105254378
"2014-10-21",1,0.182565926516916
"2014-10-21",2,0.21080660460265
"2014-10-21",3,0.191273048332346
"2014-10-21",4,0.203466338654868
"2014-10-21",5,0.22163103458214
"2014-10-21",6,0.197363889592952
"2014-11-10",1,0.179711208701689
"2014-11-10",2,0.202662108603605
"2014-11-10",3,0.183461380182823
"2014-11-10",4,0.183172652841129
"2014-11-10",5,0.229199609489347
"2014-11-10",6,0.164331589598327
"2014-11-11",1,0.184127436897331
"2014-11-11",2,0.204229477778544
"2014-11-11",3,0.182241130157103
"2014-11-11",4,0.187011524538424
"2014-11-11",5,0.237827888748862
"2014-11-11",6,0.166768820494862
"2014-11-12",1,0.17719810646881
"2014-11-12",2,0.201081996589844
"2014-11-12",3,0.178195037966555
"2014-11-12",4,0.18037612379012
"2014-11-12",5,0.232838492481403
"2014-11-12",6,0.163125938144189
"2014-11-15",1,0.181467940359625
"2014-11-15",2,0.201540738787387
"2014-11-15",3,0.182523714373586
"2014-11-15",4,0.181698119341506
"2014-11-15",5,0.232625911688054
"2014-11-15",6,0.165148321228548
"2014-11-25",1,0.168316851975915
"2014-11-25",2,0.183089108175088
"2014-11-25",3,0.168407348286564
"2014-11-25",4,0.176105061239486
"2014-11-25",5,0.229699799591348
"2014-11-25",6,0.156942112943937
"2014-11-26",1,0.17180591624098
"2014-11-26",2,0.188797899966738
"2014-11-26",3,0.170924916760682
"2014-11-26",4,0.175749139360267
"2014-11-26",5,0.228611886119496
"2014-11-26",6,0.1511472075676
"2014-11-27",1,0.170195578887873
"2014-11-27",2,0.186223846524967
"2014-11-27",3,0.17055241938441
"2014-11-27",4,0.173575473597892
"2014-11-27",5,0.227936629481795
"2014-11-27",6,0.154077070241094
"2014-12-04",1,0.178531883605239
"2014-12-04",2,0.200053199085073
"2014-12-04",3,0.179471230983086
"2014-12-04",4,0.207870261533973
"2014-12-04",5,0.232896424338165
"2014-12-04",6,0.153007125888287
"2014-12-11",1,0.18963470588751
"2014-12-11",2,0.212303466109552
"2014-12-11",3,0.188891382240558
"2014-12-11",4,0.224287989917427
"2014-12-11",5,0.232600478605581
"2014-12-11",6,0.174121916980475
"2014-12-17",1,0.189085184874664
"2014-12-17",2,0.202433398802605
"2014-12-17",3,0.179638300514255
"2014-12-17",4,0.200036021248514
"2014-12-17",5,0.228508707172457
"2014-12-17",6,0.172114990337108
"2014-12-23",1,0.175334670439592
"2014-12-23",2,0.20486534199226
"2014-12-23",3,0.178558774312854
"2014-12-23",4,0.198918721878944
"2014-12-23",5,0.23401587123968
"2014-12-23",6,0.187665667441997
"2014-12-24",1,0.182490932720515
"2014-12-24",2,0.203933959494094
"2014-12-24",3,0.183943553817465
"2014-12-24",4,0.21318071971405
"2014-12-24",5,0.226115406900253
"2014-12-24",6,0.19167952072873
"2014-12-27",1,0.187611469431123
"2014-12-27",2,0.209496382747026
"2014-12-27",3,0.186706626832959
"2014-12-27",4,0.214889530514569
"2014-12-27",5,0.227813878061173
"2014-12-27",6,0.198637667594056
"2014-12-28",1,0.191870257280678
"2014-12-28",2,0.21045363698125
"2014-12-28",3,0.18926407581009
"2014-12-28",4,0.219490174977507
"2014-12-28",5,0.238416455611153
"2014-12-28",6,0.209621685270923
"2015-01-05",1,0.184037005974397
"2015-01-05",2,0.210367520917442
"2015-01-05",3,0.177495625514558
"2015-01-05",4,0.195512885171382
"2015-01-05",5,0.242710769938041
"2015-01-05",6,0.191943050284037
"2015-01-10",1,0.192684928679715
"2015-01-10",2,0.22505226669577
"2015-01-10",3,0.187705095715844
"2015-01-10",4,0.221300935383658
"2015-01-10",5,0.247958283854586
"2015-01-10",6,0.20136212516377
"2015-01-11",1,0.19184060486529
"2015-01-11",2,0.223055771742008
"2015-01-11",3,0.193118429411991
"2015-01-11",4,0.20931187351716
"2015-01-11",5,0.298631246523458
"2015-01-11",6,0.209560416260043
"2015-01-12",1,0.201281680244763
"2015-01-12",2,0.222976962730675
"2015-01-12",3,0.191614011258906
"2015-01-12",4,0.215299600215525
"2015-01-12",5,0.281510569805837
"2015-01-12",6,0.216885118960811
"2015-01-13",1,0.208688702798577
"2015-01-13",2,0.22870375088752
"2015-01-13",3,0.198788928604394
"2015-01-13",4,0.215571769610904
"2015-01-13",5,0.253152792580056
"2015-01-13",6,0.231288127635409
"2015-01-19",1,0.193209432867462
"2015-01-19",2,0.213270319501531
"2015-01-19",3,0.193658476954125
"2015-01-19",4,0.193689350222334
"2015-01-19",5,0.25478270220565
"2015-01-19",6,0.209515616855145
"2015-01-27",1,0.208151405825762
"2015-01-27",2,0.224067154054112
"2015-01-27",3,0.207121090683025
"2015-01-27",4,0.213748234661857
"2015-01-27",5,0.255564528774025
"2015-01-27",6,0.224142622554232
"2015-01-28",1,0.217055184232421
"2015-01-28",2,0.233143325192596
"2015-01-28",3,0.210387092485452
"2015-01-28",4,0.218130161927479
"2015-01-28",5,0.25393461914843
"2015-01-28",6,0.223795427166274
"2015-02-05",1,0.229662639673622
"2015-02-05",2,0.232396465322353
"2015-02-05",3,0.190840559336879
"2015-02-05",4,0.214625307290639
"2015-02-05",5,0.261563298193736
"2015-02-05",6,0.236457968030684
"2015-02-06",1,0.231209807490561
"2015-02-06",2,0.235584729785474
"2015-02-06",3,0.195216786674257
"2015-02-06",4,0.210482797890429
"2015-02-06",5,0.258457647551819
"2015-02-06",6,0.236031044455945
"2015-02-07",1,0.228272810956712
"2015-02-07",2,0.229861861774264
"2015-02-07",3,0.191153147003834
"2015-02-07",4,0.212973718575524
"2015-02-07",5,0.253907194219968
"2015-02-07",6,0.234704119831755
"2015-02-09",1,0.218111327413263
"2015-02-09",2,0.227687438730378
"2015-02-09",3,0.187216857864394
"2015-02-09",4,0.210212045642049
"2015-02-09",5,0.255014426187955
"2015-02-09",6,0.234081042182134
"2015-02-21",1,0.233215881015912
"2015-02-21",2,0.234877708795745
"2015-02-21",3,0.197462786947938
"2015-02-21",4,0.215207424624656
"2015-02-21",5,0.27174443116767
"2015-02-21",6,0.240519511228206
"2015-02-23",1,0.248818675101982
"2015-02-23",2,0.227460658412917
"2015-02-23",3,0.192021446078711
"2015-02-23",4,0.221475339174648
"2015-02-23",5,0.271987482087471
"2015-02-23",6,0.249877214447494
"2015-02-25",1,0.243600261617733
"2015-02-25",2,0.229488341251388
"2015-02-25",3,0.195158900069266
"2015-02-25",4,0.221001522739983
"2015-02-25",5,0.274593528060906
"2015-02-25",6,0.239284894403959
"2015-03-13",1,0.221373542270562
"2015-03-13",2,0.222177546393308
"2015-03-13",3,0.195736656965181
"2015-03-13",4,0.204569966765138
"2015-03-13",5,0.250842259402185
"2015-03-13",6,0.230123347545186
"2015-03-15",1,0.231666964446048
"2015-03-15",2,0.231148717716154
"2015-03-15",3,0.20629408200774
"2015-03-15",4,0.21653948609714
"2015-03-15",5,0.262036282367348
"2015-03-15",6,0.243175687768394
"2015-03-17",1,0.221084806725667
"2015-03-17",2,0.226028379366794
"2015-03-17",3,0.19674747425649
"2015-03-17",4,0.205106781571543
"2015-03-17",5,0.252215759152511
"2015-03-17",6,0.232122247415284
"2015-03-21",1,0.215165728055331
"2015-03-21",2,0.216253187972561
"2015-03-21",3,0.189522002507505
"2015-03-21",4,0.199491988866713
"2015-03-21",5,0.248493574829126
"2015-03-21",6,0.232848038439547
"2015-03-22",1,0.219150278574874
"2015-03-22",2,0.218622931340861
"2015-03-22",3,0.196522848191754
"2015-03-22",4,0.202161554390457
"2015-03-22",5,0.249922014569466
"2015-03-22",6,0.238928025544432
"2015-03-30",1,0.220290783977208
"2015-03-30",2,0.22537952106357
"2015-03-30",3,0.204447156586583
"2015-03-30",4,0.209909097812626
"2015-03-30",5,0.264124001987845
"2015-03-30",6,0.24701881073293
"2015-03-31",1,0.235925813733241
"2015-03-31",2,0.22261482046722
"2015-03-31",3,0.209451326139852
"2015-03-31",4,0.216147756373548
"2015-03-31",5,0.269590530994146
"2015-03-31",6,0.23910649874712
"2015-04-17",1,0.265133764571055
"2015-04-17",2,0.239341236674513
"2015-04-17",3,0.219297226018523
"2015-04-17",4,0.232722147691828
"2015-04-17",5,0.244525643070898
"2015-04-17",6,0.25257321035575
"2015-04-26",1,0.264411066684707
"2015-04-26",2,0.238907267944768
"2015-04-26",3,0.225076040848806
"2015-04-26",4,0.241208925811147
"2015-04-26",5,0.23917310713353
"2015-04-26",6,0.259598002552749
"2015-04-30",1,0.264443186590767
"2015-04-30",2,0.234971620499137
"2015-04-30",3,0.221936263236099
"2015-04-30",4,0.238301852643204
"2015-04-30",5,0.247837786718827
"2015-04-30",6,0.256982127136734
"2015-05-01",1,0.250571164780237
"2015-05-01",2,0.229285945785551
"2015-05-01",3,0.213013377721035
"2015-05-01",4,0.23669240319703
"2015-05-01",5,0.240452835240519
"2015-05-01",6,0.253753912832809
"2015-05-02",1,0.258326757536281
"2015-05-02",2,0.228748261668802
"2015-05-02",3,0.217769242800393
"2015-05-02",4,0.239689676956586
"2015-05-02",5,0.246613421425575
"2015-05-02",6,0.25458137124422
"2015-05-03",1,0.250799718594266
"2015-05-03",2,0.22595811706297
"2015-05-03",3,0.213013377721035
"2015-05-03",4,0.233356975474855
"2015-05-03",5,0.239014460492467
"2015-05-03",6,0.244543940949273
"2015-05-18",1,0.246899066834841
"2015-05-18",2,0.229315009791862
"2015-05-18",3,0.216378866943858
"2015-05-18",4,0.231573981853785
"2015-05-18",5,0.248675996535991
"2015-05-18",6,0.253633991323909
"2015-05-19",1,0.238305443427358
"2015-05-19",2,0.220842851952276
"2015-05-19",3,0.209037162654687
"2015-05-19",4,0.227101127166446
"2015-05-19",5,0.237874616352501
"2015-05-19",6,0.246330771431887
"2015-06-10",1,0.224717040518719
"2015-06-10",2,0.218693818690209
"2015-06-10",3,0.2023501957288
"2015-06-10",4,0.227182119701328
"2015-06-10",5,0.232284577736989
"2015-06-10",6,0.238828753220281
"2015-06-11",1,0.230210316986508
"2015-06-11",2,0.222210659355016
"2015-06-11",3,0.201912830394982
"2015-06-11",4,0.228406861910699
"2015-06-11",5,0.236253789085205
"2015-06-11",6,0.241558693344904
"2015-06-12",1,0.236587735577081
"2015-06-12",2,0.224950687824785
"2015-06-12",3,0.206398949104712
"2015-06-12",4,0.235256346118665
"2015-06-12",5,0.247238350723292
"2015-06-12",6,0.249256421507469
"2015-06-30",1,0.224485134388153
"2015-06-30",2,0.226461940640586
"2015-06-30",3,0.198488884638811
"2015-06-30",4,0.229404800007225
"2015-06-30",5,0.231110957105789
"2015-06-30",6,0.242988104053934
"2015-07-10",1,0.215888463250904
"2015-07-10",2,0.225523221294085
"2015-07-10",3,0.192763036064309
"2015-07-10",4,0.222410308004547
"2015-07-10",5,0.226873047595471
"2015-07-10",6,0.240081992562815
"2015-07-16",1,0.220490656341138
"2015-07-16",2,0.230881046361378
"2015-07-16",3,0.202487237421614
"2015-07-16",4,0.227706854238383
"2015-07-16",5,0.233580487046711
"2015-07-16",6,0.239956007355384
"2015-07-17",1,0.215142161668703
"2015-07-17",2,0.221401817396166
"2015-07-17",3,0.193906351817953
"2015-07-17",4,0.221339096406693
"2015-07-17",5,0.231964545611039
"2015-07-17",6,0.235065490666884
"2015-07-21",1,0.214672268079911
"2015-07-21",2,0.220769868798485
"2015-07-21",3,0.195218156208976
"2015-07-21",4,0.224805656160861
"2015-07-21",5,0.232926415513225
"2015-07-21",6,0.240998248616867
"2015-07-22",1,0.20650441187472
"2015-07-22",2,0.214615238977594
"2015-07-22",3,0.191222568522558
"2015-07-22",4,0.214941582697283
"2015-07-22",5,0.222589520297738
"2015-07-22",6,0.230117707975006
"2015-08-23",1,0.17595044740553
"2015-08-23",2,0.194438895785871
"2015-08-23",3,0.167446853155752
"2015-08-23",4,0.189381137995586
"2015-08-23",5,0.204362509924967
"2015-08-23",6,0.219067587276085
"2015-08-25",1,0.187162781703158
"2015-08-25",2,0.203786405287544
"2015-08-25",3,0.179598849776953
"2015-08-25",4,0.200026779944306
"2015-08-25",5,0.210191809469002
"2015-08-25",6,0.22285369171436
"2015-08-27",1,0.18497049961434
"2015-08-27",2,0.194906939895396
"2015-08-27",3,0.172959936627644
"2015-08-27",4,0.198533168556727
"2015-08-27",5,0.212376236492999
"2015-08-27",6,0.223088923055199
"2015-09-03",1,0.173892025480378
"2015-09-03",2,0.183774912823609
"2015-09-03",3,0.162867863553299
"2015-09-03",4,0.191024403466293
"2015-09-03",5,0.202876625350353
"2015-09-03",6,0.211210952547298
"2015-09-04",1,0.174309305646234
"2015-09-04",2,0.196592783125454
"2015-09-04",3,0.165322313189837
"2015-09-04",4,0.190865829136949
"2015-09-04",5,0.209089243289709
"2015-09-04",6,0.221766019869719
"2015-09-10",1,0.173967894601443
"2015-09-10",2,0.192215949363848
"2015-09-10",3,0.167250008794789
"2015-09-10",4,0.200164051175721
"2015-09-10",5,0.21028070426438
"2015-09-10",6,0.220571313391896
"2015-10-07",1,0.127888323829147
"2015-10-07",2,0.162259891947193
"2015-10-07",3,0.138353259725017
"2015-10-07",4,0.157583159101485
"2015-10-07",5,0.168820563518672
"2015-10-07",6,0.159274181003587
"2015-10-08",1,0.126639035385065
"2015-10-08",2,0.159212519377562
"2015-10-08",3,0.135655322402476
"2015-10-08",4,0.158846549891507
"2015-10-08",5,0.169069404105032
"2015-10-08",6,0.157750539552328
"2015-10-18",1,0.123752330048254
"2015-10-18",2,0.157028569035991
"2015-10-18",3,0.155331845204624
"2015-10-18",4,0.149505975286627
"2015-10-18",5,0.168761315760013
"2015-10-18",6,0.146988480569129
"2015-10-21",1,0.123994910328658
"2015-10-21",2,0.158590347477927
"2015-10-21",3,0.153045641288737
"2015-10-21",4,0.158278733806104
"2015-10-21",5,0.174626843867106
"2015-10-21",6,0.151194589364158
"2015-10-23",1,0.11961633626736
"2015-10-23",2,0.160952061219392
"2015-10-23",3,0.124451839705658
"2015-10-23",4,0.149718906318652
"2015-10-23",5,0.172671667831409
"2015-10-23",6,0.157160396736699
"2015-10-27",1,0.124601361029669
"2015-10-27",2,0.164900948174207
"2015-10-27",3,0.126142113690865
"2015-10-27",4,0.157043733820352
"2015-10-27",5,0.1746623925223
"2015-10-27",6,0.153855596969176
"2015-10-31",1,0.12918612832931
"2015-10-31",2,0.167288056687086
"2015-10-31",3,0.125513678491237
"2015-10-31",4,0.166881147499961
"2015-10-31",5,0.184568617769834
"2015-10-31",6,0.154070194356677
"2015-11-03",1,0.132385028545259
"2015-11-03",2,0.177955476866481
"2015-11-03",3,0.130400923595706
"2015-11-03",4,0.176811271690809
"2015-11-03",5,0.204366546011961
"2015-11-03",6,0.159079846276232
"2015-11-04",1,0.13656867513397
"2015-11-04",2,0.181844266603837
"2015-11-04",3,0.132278025752813
"2015-11-04",4,0.182096315238107
"2015-11-04",5,0.200841789365634
"2015-11-04",6,0.162516172721755
"2015-11-05",1,0.139820032789263
"2015-11-05",2,0.183033195950291
"2015-11-05",3,0.132036833855532
"2015-11-05",4,0.187143671641743
"2015-11-05",5,0.216628076509512
"2015-11-05",6,0.163304320989077
"2015-11-08",1,0.144854393029716
"2015-11-08",2,0.185324361878351
"2015-11-08",3,0.132477271233177
"2015-11-08",4,0.195630500830129
"2015-11-08",5,0.195595102423232
"2015-11-08",6,0.170376638107845
"2015-11-11",1,0.148490319870044
"2015-11-11",2,0.192383629872915
"2015-11-11",3,0.135812011378206
"2015-11-11",4,0.20225777765928
"2015-11-11",5,0.204932818391208
"2015-11-11",6,0.172142090226646
"2015-11-14",1,0.155121224908975
"2015-11-14",2,0.197684273209184
"2015-11-14",3,0.139838867402392
"2015-11-14",4,0.231675057086565
"2015-11-14",5,0.226474281960892
"2015-11-14",6,0.177522515731563
"2015-11-15",1,0.161099527694512
"2015-11-15",2,0.200322210196628
"2015-11-15",3,0.144400540242289
"2015-11-15",4,0.220727466881449
"2015-11-15",5,0.221678301606053
"2015-11-15",6,0.181284610127578
"2015-11-21",1,0.15432877931557
"2015-11-21",2,0.197535657040878
"2015-11-21",3,0.137940792036825
"2015-11-21",4,0.214883159466713
"2015-11-21",5,0.220765331851759
"2015-11-21",6,0.180107642048378
"2015-11-22",1,0.157929745320894
"2015-11-22",2,0.201771217837616
"2015-11-22",3,0.140059086091214
"2015-11-22",4,0.214799269886596
"2015-11-22",5,0.227491260927701
"2015-11-22",6,0.186633509701802
"2015-11-28",1,0.160586768781133
"2015-11-28",2,0.204508232270597
"2015-11-28",3,0.144820004411475
"2015-11-28",4,0.233492664655742
"2015-11-28",5,0.251656067968586
"2015-11-28",6,0.179172372771156
"2015-11-29",1,0.163546786144734
"2015-11-29",2,0.204037614404292
"2015-11-29",3,0.143918156447726
"2015-11-29",4,0.237030008617294
"2015-11-29",5,0.250061260043363
"2015-11-29",6,0.185067721810722
"2015-12-03",1,0.165575757362292
"2015-12-03",2,0.210144717044996
"2015-12-03",3,0.150060788755776
"2015-12-03",4,0.236019823369909
"2015-12-03",5,0.25053508695606
"2015-12-03",6,0.187795233970498
"2015-12-08",1,0.167011158442033
"2015-12-08",2,0.206458179675921
"2015-12-08",3,0.148353936182251
"2015-12-08",4,0.226570765953406
"2015-12-08",5,0.250783197328019
"2015-12-08",6,0.187589306853912
"2015-12-16",1,0.173302252236834
"2015-12-16",2,0.210289761138206
"2015-12-16",3,0.161998596933706
"2015-12-16",4,0.232369677283358
"2015-12-16",5,0.268771199294929
"2015-12-16",6,0.199965526560723
"2015-12-21",1,0.168648412798611
"2015-12-21",2,0.204862694650617
"2015-12-21",3,0.161531244443336
"2015-12-21",4,0.227631374438932
"2015-12-21",5,0.264023268995198
"2015-12-21",6,0.193715638572341
"2015-12-23",1,0.183921977412729
"2015-12-23",2,0.216707962262724
"2015-12-23",3,0.16716995383802
"2015-12-23",4,0.239862807362917
"2015-12-23",5,0.266515650458952
"2015-12-23",6,0.208501205543208
"2015-12-27",1,0.191289622017336
"2015-12-27",2,0.217735357922958
"2015-12-27",3,0.172046675476663
"2015-12-27",4,0.274008890942374
"2015-12-27",5,0.24101667086824
"2015-12-27",6,0.213474345408757
"2015-12-28",1,0.19539397197972
"2015-12-28",2,0.220515369709473
"2015-12-28",3,0.170177265515183
"2015-12-28",4,0.28090973316638
"2015-12-28",5,0.25352368916373
"2015-12-28",6,0.217407553335548
"2016-01-03",1,0.179052592260443
"2016-01-03",2,0.217499564969604
"2016-01-03",3,0.176976322828752
"2016-01-03",4,0.242110577022391
"2016-01-03",5,0.254389310427285
"2016-01-03",6,0.21143735575696
"2016-01-04",1,0.182597118198124
"2016-01-04",2,0.219128421536913
"2016-01-04",3,0.180868186068779
"2016-01-04",4,0.246399563586976
"2016-01-04",5,0.288317428925467
"2016-01-04",6,0.212355771001537
"2016-01-06",1,0.193922310828273
"2016-01-06",2,0.22421564748264
"2016-01-06",3,0.187223253891101
"2016-01-06",4,0.253606689744554
"2016-01-06",5,0.302060464266501
"2016-01-06",6,0.220126976917186
"2016-01-09",1,0.198082806212441
"2016-01-09",2,0.220792688029599
"2016-01-09",3,0.184080204844092
"2016-01-09",4,0.270966227137291
"2016-01-09",5,0.26219685213946
"2016-01-09",6,0.217593765638188
"2016-01-12",1,0.196548285836981
"2016-01-12",2,0.219093011611537
"2016-01-12",3,0.17304504831541
"2016-01-12",4,0.250810704832199
"2016-01-12",5,0.258221502974305
"2016-01-12",6,0.212597990406699
"2016-01-15",1,0.187341163584227
"2016-01-15",2,0.213628079795131
"2016-01-15",3,0.183232862467782
"2016-01-15",4,0.243752878839843
"2016-01-15",5,0.293922561127859
"2016-01-15",6,0.209812467247323
"2016-01-16",1,0.205366374755113
"2016-01-16",2,0.222421544596908
"2016-01-16",3,0.193026563886988
"2016-01-16",4,0.261180279944044
"2016-01-16",5,0.271149646796721
"2016-01-16",6,0.225829225413734
"2016-01-22",1,0.202578302523645
"2016-01-22",2,0.223967778005006
"2016-01-22",3,0.193056122341976
"2016-01-22",4,0.266283631046209
"2016-01-22",5,0.252473214153775
"2016-01-22",6,0.224254799280173
"2016-01-24",1,0.202837658080061
"2016-01-24",2,0.22145367330329
"2016-01-24",3,0.194425664089732
"2016-01-24",4,0.294935690026716
"2016-01-24",5,0.246680877143051
"2016-01-24",6,0.218280053952817
"2016-01-25",1,0.200654748813562
"2016-01-25",2,0.219883833278275
"2016-01-25",3,0.192366425058933
"2016-01-25",4,0.280263555607991
"2016-01-25",5,0.245095142296008
"2016-01-25",6,0.220126976917186
"2016-01-27",1,0.201821848817432
"2016-01-27",2,0.22269302069146
"2016-01-27",3,0.196376522118911
"2016-01-27",4,0.263256909514872
"2016-01-27",5,0.247000226521969
"2016-01-27",6,0.220298548995844
"2016-02-01",1,0.187955357079477
"2016-02-01",2,0.213480354530683
"2016-02-01",3,0.189965980094347
"2016-02-01",4,0.222087490274294
"2016-02-01",5,0.239044934665845
"2016-02-01",6,0.212567181345725
"2016-02-04",1,0.185942853117406
"2016-02-04",2,0.211750461322341
"2016-02-04",3,0.186503880472228
"2016-02-04",4,0.237564856028261
"2016-02-04",5,0.237861490639867
"2016-02-04",6,0.213160972065998
"2016-02-05",1,0.183304700255208
"2016-02-05",2,0.208348338012603
"2016-02-05",3,0.181415932961268
"2016-02-05",4,0.223050645273676
"2016-02-05",5,0.237904524968083
"2016-02-05",6,0.211914011553424
"2016-02-06",1,0.183492394925247
"2016-02-06",2,0.209028762674552
"2016-02-06",3,0.186570827150004
"2016-02-06",4,0.216522594722305
"2016-02-06",5,0.237657077580834
"2016-02-06",6,0.210983739424997
"2016-02-26",1,0.16725680596698
"2016-02-26",2,0.197819054684501
"2016-02-26",3,0.170197582528268
"2016-02-26",4,0.212134888614008
"2016-02-26",5,0.246177874567888
"2016-02-26",6,0.2077277869755
"2016-03-15",1,0.191913224788577
"2016-03-15",2,0.219433648396092
"2016-03-15",3,0.192189159372287
"2016-03-15",4,0.258492907138293
"2016-03-15",5,0.270216969251282
"2016-03-15",6,0.229478437005474
"2016-03-25",1,0.190548215647888
"2016-03-25",2,0.280805953071568
"2016-03-25",3,0.189055020048867
"2016-03-25",4,0.271965077085621
"2016-03-25",5,0.267892293809451
"2016-03-25",6,0.220358325067239
"2016-03-28",1,0.184970505883354
"2016-03-28",2,0.28045788247588
"2016-03-28",3,0.187166234098991
"2016-03-28",4,0.228594999478555
"2016-03-28",5,0.267078067385662
"2016-03-28",6,0.215165852576858
"2016-03-29",1,0.189912780358257
"2016-03-29",2,0.275845947083009
"2016-03-29",3,0.186107683731478
"2016-03-29",4,0.216516021873246
"2016-03-29",5,0.263337345989416
"2016-03-29",6,0.218250269996358
"2016-04-04",1,0.224420688023498
"2016-04-04",2,0.308427156775549
"2016-04-04",3,0.212658174717139
"2016-04-04",4,0.262830966825466
"2016-04-04",5,0.294955484184872
"2016-04-04",6,0.257601934348636
"2016-04-08",1,0.221126142094989
"2016-04-08",2,0.303843485418626
"2016-04-08",3,0.203696743126669
"2016-04-08",4,0.279676683274656
"2016-04-08",5,0.283470838754152
"2016-04-08",6,0.247565987185685
"2016-04-12",1,0.224110136563024
"2016-04-12",2,0.314143264585359
"2016-04-12",3,0.203810178969587
"2016-04-12",4,0.249081141319915
"2016-04-12",5,0.305434079902092
"2016-04-12",6,0.251870714207781
"2016-04-14",1,0.226067960987752
"2016-04-14",2,0.302805418670146
